fine_label	utterance
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 12/06/2000 10h55 ----- De: Tim Belden 11/06/2000 19h26 Para: Phillip K Allen/HOU/ECT@ECT cc: Assunto: Reflexões sobre a Apresentação É uma pena que o CAISO não forneça a geração real por unidade. Os dados do WSCC, que são arriscados e não temos até Julho de 1999, e o CEMMS, que está atrasado, são, em última análise, as nossas melhores fontes. Para seus propósitos, o CAISO pode ser suficiente. Acho que você provavelmente já sabe disso, mas pode haver uma diferença significativa entre a geração programada e a real. Você está puxando agendado. Se alguém não agendar sua geração e depois gerar, seja instruído ou não, você perderá isso. Você também pode perder a geração dos munis do norte da Califórnia, como o smud, que apenas agenda sua carga líquida para o caiso. Ou seja, se tiverem 1.500 MW de carga e 1.200 MW de geração, poderão simplesmente programar 300 MW de carga e transferências sc ou importações de 300 MW. Dito tudo isto, é provavelmente suficientemente próximo e melhor do que as suas alternativas do lado da geração. Do lado da carga, acho que simplesmente usaria a carga real do CAISO. Embora eles não separem o NP15 do SP15, acho que usar o número real é melhor do que o número programado. Os utilitários jogam muito no lado da carga, geralmente com programação insuficiente dependendo do preço. Acho que a apresentação parece boa. Seria útil compartilhar isso com outras pessoas aqui depois de terminar. Gostaria de ver quanto aumenta a procura de gás com cada GW adicional de eletricidade gerada a gás, especialmente em comparação com todo o consumo de gás. Fiquei surpreso com o quão pequeno foi o consumo de UEG em comparação com outros usos. Se for o maior consumidor marginal, então a história é obviamente diferente. Vamos conversar.
UNK:UNK	Confira NP Gen & Carga. (aMW)
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 06/06/2000 12h27 ----- De: Phillip K Allen 06/06/2000 10h26 Para: Robert Badeer/HOU/ECT@ECT cc: Assunto: http://ecthou-webcl1.nt.ect.enron.com/gas/ Todos os relatórios de gás estão sob a mesa oeste. Ligue para Brian Hoskins para obter uma senha
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 06/06/2000 12h26 ----- De: Phillip K Allen 06/06/2000 10h26 Para: Robert Badeer/HOU/ECT@ECT cc: Assunto: http://ecthou-webcl1.nt.ect.enron.com/gas/ Todos os relatórios de gás estão sob a mesa oeste. Ligue para Brian Hoskins para obter uma senha
UNK:UNK	http://ecthou-webcl1.nt.ect.enron.com/gas/ Todos os relatórios de gás estão sob a mesa oeste. Ligue para Brian Hoskins para obter uma senha
UNK:UNK	Ned, Em relação ao armazenamento Waha, a recepção oeste não tem uma grande necessidade deste armazenamento, mas estamos sempre dispostos a apresentar uma oferta com base nos spreads atuais de verão/inverno e no valor do ciclismo. As seguintes premissas foram feitas para estabelecer nossa proposta: 5% de capacidade diária de injeção, 10% de capacidade diária de retirada, 1% de combustível (somente injeção), injeção variável de 0,01/MMBtu e taxas de retirada. Também existia um spread não descontado de 01 de junho a 02 de janeiro de US$ 0,60 no momento desta oferta. Proposta para um contrato de armazenamento de 1 ano a partir de 1º de junho com base nas premissas acima: US$ 0,05/ MMBtu/mês (US$ 0,60/ano). Somente cobranças sob demanda. Não tenho certeza se isso é exatamente o que você precisa ou não. Por favor, ligue ou envie um e-mail com comentários. Phillip Allen
UNK:UNK	Felix, Rede: login pallen pw ke7davis Notas: pw synergi Minha localização é 3210B. Filipe
UNK:UNK	Lucy, Clique neste anexo para ver o formato de registro das despesas. Você pode manter um registro em papel ou no computador. O computador seria melhor para me enviar atualizações. O que você acha de estar aberto até meio-dia de sábado. Isso pode ser mais conveniente para cobrar aluguel e mostrar apartamentos abertos. Podemos ajustar o horário de expediente em outro dia. Filipe
UNK:UNK	Jeff, responderei à oferta na segunda-feira. Há uma expansão de US$ 35 milhões adicionando 250 empregos em Burnet. Estou tentado a esperar por US$ 3.000/acre. O financiamento do proprietário ainda funcionaria. Você tem uma opinião? Filipe
UNK:UNK	Al, fiquei feliz em ouvir de você. Espero que possamos deixar o passado para trás. Parece que você esteve ocupado. Parabéns pelo novo bebê. A julgar pelo seu e-mail, está tudo bem com você. Isso é ótimo. Tivemos outra menina em dezembro, (Evelyn Grace). Três é isso para nós. Qual é o seu alvo? Os outros dois estão bem. Futebol, basquete e passeios de bicicleta os mantêm ocupados. Eles poderiam usar um pouco da coordenação de Coles. Meu programa de condicionamento físico não é tão intenso quanto o seu agora. Estou apenas em manutenção. Você ficará surpreso ao saber que Hunter é um ciclista fanático. Temos viajado para o trabalho duas vezes por semana nos últimos meses. Ele nunca erra, faça chuva ou faça sol. Às vezes até percorríamos as trilhas do Memorial Park aos sábados. Mountain bike não é tão difícil quanto uma viagem de 80 quilômetros na estrada. Eu gostaria de tirar a poeira da minha bicicleta de estrada e dar um passeio no sábado. Eu gostaria de ouvir mais sobre seu novo trabalho. Talvez pudéssemos almoçar algum dia. Filipe
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 30/05/2000 13h32 ----- De: Colleen Sullivan 30/05/2000 09h18 Para: Phillip K Allen/HOU/ECT@ECT cc: Assunto: P&L de transporte Phillip-- Notei uma coisa em seu P&L de transporte intra-mês que me parece estranho. Lembre-se de que não conheço o Noroeste, então isso pode não ser um problema, mas vou apontar e deixar você decidir. Deixe-me saber se está tudo bem. como está, então saberei ignorá-lo no futuro. Além disso, se você quiser que eu converse com Kim e o pessoal de Sitara para mudar o mapeamento, me avise e eu cuidarei disso. Na PG&E NW, parece que PGEN Kingsgate está mapeado para uma curva Malin Citygate em vez de um Kingsgate curva, resultando em uma perda total de transporte de US$ 235.019. (Se o mapeamento fosse alterado, ele deveria apenas realocar o lucro e lucro - não alterar seu lucro e lucro geral.) Talvez haja uma razão para esse mapeamento ou talvez ele afete algo em algum lugar que não estou vendo, mas de qualquer forma, aqui estão os acordos # s, caminhos e impactos no resultado de cada um. 139195 De Kingsgate a Malin ($ 182.030) 139196 De Kingsgate a PGEN/Tuscarora ($ 4.024) 139197 De Kingsgate a PGEN Malin ($ 8.271) 231321 De Kingsgate a Malin ($ 38.705) 153771 De Kingsgate a Stanfield ($ 1.988 ) Correção sugerida: Alterar o mapeamento PGEN Kingsgate de GDP-Malin Citygate para GDP-Kingsgate. Armazenamento de Clay Basin - este é realmente um FYI mais do que qualquer outra coisa - vejo cinco ingressos diferentes em Sitara para atividades de Clay Basin - um parece ser para retiradas e os outros quatro são injeções. Clay Basin é avaliada como uma curva Questar, que está substancialmente abaixo dos pontos NWPL. O que isto significa é que sempre que você estiver injetando gás, esses bilhetes mostrarão perdas de transporte; cada vez que você retirar, você terá grandes ganhos em transporte. Não tenho certeza da melhor maneira de lidar com isso, já que não temos uma maneira sistemática do Sitara de lidar com negócios de armazenamento. Em um mundo ideal, parece que você o mapearia da maneira como o faz hoje, mas durante os tempos de injeção, o custo de transporte passaria como custos de armazenamento. De qualquer forma, aqui estão os detalhes dos ingressos apenas para sua informação, além disso, notei três dias em que parece que estávamos retirando e injetando em Clay Basin. Pode haver uma razão operacional para isso, da qual não estou ciente, e o impacto do dólar é muito pequeno, mas pensei em chamar sua atenção para o caso de haver algo que você queira fazer a respeito. As colunas abaixo mostram os volumes de cada ticket e o lucro e prejuízo associado a cada um. Negócio # 251327 159540 265229 106300 201756 P&L $ 29.503 ($ 15.960) ($ 3.199) ($ 2.769) ($ 273) Rec: Ques / Clay Basin / 0184 NWPL / Opal 543 NWPL / Opal Sumas NWPL / S de Gr Rvr Del: NWPL/S de Verde Rio/Bacia Argilosa/Bacia Argilosa/0852 Ques/Bacia Argilosa/0852 Ques/Bacia Argilosa Ques/Bacia Argilosa 1 329 8.738 2 1.500 3 2.974 11.362 4 6.741 12.349 1.439 5 19.052 3.183 9 333 13 30.863 2.680 14 30.451 15 35.226 16 6.979 235 17 17.464 18 9.294 20 10.796 771 21 17.930 22 10.667 23 14.415 9.076 25 23.934 8.695 26 3.284 27 1.976 28 1.751 29 1.591 3 0 20.242
UNK:UNK	Mary, se somarmos os dois saldos, o total será de $ 1.140. Posso distribuir em 6 ou 12 meses. O pagamento de 6 meses seria de $ 190/mês. O pagamento de 12 meses seria de $ 95/mês. Sua escolha. Eu gostaria que você pudesse trabalhar 5 horas por dia todas as sextas-feiras por mais um mês ou mais. US$ 10/hora parece justo? Podemos aplicá-lo ao empréstimo. Filipe
UNK:UNK	endereço: http://ectpdx-sunone.ect.enron.com/~ctatham/navsetup/index.htm id: pallen senha: westgasx
UNK:UNK	Lucy, estarei em Seguin de sábado a segunda-feira. Podemos então falar sobre uma unidade para Wade. Ligarei novamente para o banco hoje para resolver a autorização da conta. Vamos manter o escritório aberto até o meio-dia do Memorial Day. Phillip
UNK:UNK	Lucy, você configurou a conta corrente? Tente me enviar um e-mail todos os dias com uma nota sobre o que aconteceu naquele dia. Apenas informações sobre novas vagas ou inquilinos e em quais apartamentos você e Wade trabalharam todos os dias. Filipe
UNK:UNK	Esta nota é uma autorização para fazer as seguintes alterações: 1. Configurar um novo livro para Frank Ermis-NW Basis 2. Encaminhar esses produtos para NW Basis: NWPL RkyMtn Malin PG&E Citygate 3. Encaminhar EPNG Permian para o livro de Todd Richardsons FT-New Texas Ligue com perguntas. X37041 Obrigado, Phillip Allen
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 25/04/2001 13h51 ----- Ray Alvarez@ENRON 25/04/2001 11h48 Para: Phillip K Allen/HOU/ECT@ECT cc: Assunto: Re: A reunião da Comissão desta manhã atrasou Phil, suspeito que as discussões/negociações estão ocorrendo a portas fechadas em salas cheias de fumaça, se não diretamente entre os Comissários, então entre os funcionários da FERC. Nunca diga nunca, mas acho altamente improvável que o pedido final contenha um limite de preço fixo. Baseio esta crença em grande parte no que ouvi num almoço do qual participei ontem à tarde, no qual o orador principal foi o presidente da FERC, Curt Hebert. Embora o Presidente tenha começado a sua apresentação afirmando expressamente que não comentaria nem responderia a perguntas sobre processos pendentes perante a Comissão, Hebert fez alguns comentários esclarecedores relacionados com os limites de preços: Os limites de preços quase nunca são a resposta certa Os limites de preços terão o efeito de prolongar a escassez Escolhas competitivas para os consumidores são a resposta certa Qualquer solução, mesmo a curto prazo, que não aumente a oferta nem reduza a procura, não é aceitável Oito em cada onze governadores ocidentais opõem-se aos limites de preços, na medida em que exportariam os problemas da Califórnia para o Ocidente. é a informação mais recente que tenho sobre o assunto e é uma posição anti-limite de preços bastante forte. É claro que Hebert é apenas um dos três Comissários actualmente na Comissão, mas ele controla a agenda da reunião e se o projecto de ordem não for do seu agrado, o ponto poderá ser retirado da agenda. Espero que esta informação ajude. Ray Phillip K Allen@ECT 25/04/2001 14:28 Para: Ray Alvarez/NA/Enron@ENRON cc: Assunto: Re: Reunião da Comissão desta manhã adiada. Há discussões à porta fechada antes da reunião? Existe a possibilidade de um anúncio surpresa de algum tipo de preço fixo de gás ou limite de energia quando a reunião aberta finalmente acontecer? <StdOleLink incorporado> <StdOleLink incorporado>
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 22/05/2000 11h43 ----- CapacityCenter.com <marketing@capacitycenter.com> em 18/05/2000 14h55:43 Para: Industry_Participant@ mailman.enron.com cc: Assunto: Inteligência de Mercado de Transporte de Gás [IMAGEM] Informações sobre contratos de transporte de gás natural e avisos de gasodutos entregues em seu desktop http://www.capacitycenter.com [IMAGEM] [IMAGEM] [IMAGEM] [IMAGEM] [ IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] [IMAGE] Cadastre-se agora e inscreva-se para uma avaliação gratuita até o final de maio Semana de licitações Comprador de capacidade: Saiba mais sobre a liberação de capacidade publicada na licitação. Compre algum transporte por um bom preço ou explore os lançamentos que estão por aí... isso pode afetar os preços da gasolina! Relatórios diários de atividades: Confira as negociações realizadas! O que seus concorrentes aprenderam e como os negócios deles se comparam aos seus? Isso oferece melhor inteligência de mercado! Avisos do sistema: receba avisos do sistema em sua mesa. Não seja o último a aprender sobre um OFO porque você estava ocupado fazendo outra coisa! [IMAGEM] Os relatórios de capacidade do comprador e de atividades diárias têm formatos aprimorados. Você escolhe os pipelines que deseja e manteremos você informado por e-mail sobre todos os detalhes! Confira este exemplo de relatório de atividades diárias. Em breve: um resumo estatístico da liberação de capacidade Não perca esta oportunidade exclusiva para membros de ver um rápido resumo da atividade em todos os 48 gasodutos interestaduais. Esta mensagem foi enviada para um seleto grupo de Profissionais do Setor. Caso não deseje receber avisos futuros, responda a este e-mail com Remover no assunto. Copyright 2000 - CapacidadeCenter.com, Inc. - TODOS OS DIREITOS RESERVADOS
UNK:UNK	Jeff, eu consideraria o financiamento do proprietário dependendo de: Desenvolvedor estabelecido/risco de crédito individual/geral O que eles farão com o terreno Taxa/prazo/pagamento inicial 25% Deixe-me saber. Filipe
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 19/05/2000 10h46 ----- De: Jeffrey A Shankman 18/05/2000 18h27 Para: Phillip K Allen/HOU/ECT@ECT, Keith Holst/HOU/ECT@ect, Mike Grigsby/HOU/ECT@ECT cc: Assunto: Alerta de grande negócio encaminhado por Jeffrey A Shankman/HOU/ECT em 18/05/2000 20:23 ----- Bruce Sukaly @ENRON 18/05/2000 08h20 Para: John Arnold/HOU/ECT@ECT, Mike Maggi/Corp/Enron@Enron, Jeffrey A Shankman/HOU/ECT@ECT cc: Assunto: Alerta de grande negócio Para fazer um Resumindo a história. Williams tem 4.000 MW de pedágio em SP15 (SoCal) por 20 anos (eu sei que fiz o negócio) na tarde de terça-feira, Williams vendeu 1.000 MW para Merrill Lynch pelo resto da vida (agora com 18 anos) Merrill está vendido a preço fixo de gás em So Cal beira até 250.000 MMBtu por dia e potência SP15 longa (1000 MW) por dia. taxa de aquecimento 10.500 SoCal Border mais $ 0,50. Não tenho certeza se a MRL acabou de intermediar este negócio ou está armazenando-o. Para que vale a pena........
UNK:UNK	Dawn, recebi seu e-mail com p&ls. Por favor, continue a enviá-los diariamente. Obrigado, Filipe
UNK:UNK	Ninguém estará em casa no dia 11/05/00 para conhecer os instaladores DSL. Precisa remarcar para a semana seguinte. Além disso, meu PC em casa tem Windows 95. Isso é um problema? Ligue com perguntas. X37041. Obrigado, Philip Allen
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 28/04/2000 09:02 ----- Laird Dyer 27/04/2000 13:17 Para: Phillip K Allen/HOU/ECT@ECT cc: Christopher F Calger/PDX/ECT@ECT, Michael McDonald/SF/ECT@ECT Assunto: Re: SW Gas Mike McDonald e eu nos encontramos com SW Gas esta manhã. Eles foram educados em relação à gestão de ativos e à terceirização de funções de compras e estão dispostos a ouvir uma proposta. No entanto, eles estão muito interessados ​​em hedges climáticos para proteger os ganhos relacionados ao rendimento. Estamos buscando um acordo de confidencialidade com eles para facilitar o compartilhamento de informações que nos permitirá desenvolver propostas. A nossa proposta baseou-se no aumento do valor para os acionistas através da externalização de uma função dispendiosa e sem fins lucrativos (aquisições) e na redução da volatilidade dos seus lucros através da gestão da produção através de um produto meteorológico. Quanto à sua outra pergunta. Ainda não identificamos ou perseguimos outros candidatos; no entanto, Mike McDonald e eu estamos a desenvolver uma estratégia de cobertura para garantir que nos reunimos com todas as entidades potenciais e investigamos as nossas oportunidades. Reunimo-nos com 8 entidades esta semana (7 municípios e SWG) enquanto implementamos a nossa estratégia na Califórnia. Há alguma entidade que você acha que estaria interessada em um acordo de gestão de ativos que deveríamos abordar? Caso contrário, pretendemos identificar e trabalhar sistematicamente todos os candidatos. Laird
UNK:UNK	Laird, você se encontrou com o SWG em 27 de abril. Existem outros alvos de gestão de ativos no Ocidente? Encaminhado por Phillip K Allen/HOU/ECT em 27/04/2000 13h53 ----- Jane M Tholt 12/04/2000 08h45 Para: Phillip K Allen/HOU/ECT@ECT cc: Assunto : SW Gas encaminhado por Jane M Tholt/HOU/ECT em 12/04/2000 10h45 ----- Laird Dyer 12/04/2000 08h17 Para: Jane M Tholt/HOU/ECT@ECT cc : Assunto: SW Gas Janie, Obrigado pelo fax sobre SW Gas. Nos encontraremos com Larry Black, Bob Armstrong e Ed Zub no dia 27 de abril para discutir a gestão de ativos. Na preparação para essa reunião, gostaríamos de compreender a natureza da nossa relação comercial com a SW. Você poderia, em termos gerais, descrever nossas atividades de vendas com SW. Quais são as quantidades típicas e o prazo de vendas? Há algum serviço que prestamos? Quanta capacidade de pipeline compramos ou vendemos para eles? Quem são seus principais contatos na SW Gas? Proporemos fornecer um fornecimento completo de necessidades à SW envolvendo o nosso controle de seus ativos. Para que isso seja atraente para a SW, provavelmente teremos que assumir o risco regulatório de não permissão de compra de gás junto às comissões. Isto será difícil porque não existe um mandato claro das suas comissões sobre como deve ser uma carteira aceitável (fixa, indexada, colarinhos....). Oferecer-lhes um desconto garantido ao índice do primeiro mês pode não ser atraente, a menos que aceitemos o seu risco regulatório. Esse risco pode não ser aceitável para a mesa. Farei algumas investigações sobre seus PGAs e verei se há uma oportunidade. Quanto à gestão de ativos: vocês têm alguma preferência em estrutura? Existem elementos que você gostaria de ver? Qualquer idéia seria muito apreciada. Obrigado, Laird
UNK:UNK	Kay e Neal, obrigado por lembrar do meu aniversário. Você venceu meus pais por um dia. A família está bem. Grace está realmente sorrindo. Ela é um bebê muito feliz enquanto estiver no colo. Parece que sua casa está crescendo rapidamente. Acho que meus pais estão prontos para começar a construir. Provavelmente iremos visitar no final de junho ou julho. Maio está ocupado. Estamos levando as crianças para a Disney para seus aniversários. Boa sorte na casa. Keith
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 26/04/2000 08h40 ----- TIM HEIZENRADER 25/04/2000 11h43 Para: Jim Fallon/HOU/ECT@ECT, Phillip K Allen/ HOU/ECT@ECT cc: Tim Belden/HOU/ECT@ECT Assunto: Materiais da Sessão de Estratégia Ocidental Os gráficos de hoje estão anexados:
UNK:UNK	Encaminhado por Phillip K Allen/HOU/ECT em 26/04/2000 08:36 ----- TIM HEIZENRADER 25/04/2000 11:43 Para: Jim Fallon/HOU/ECT@ECT, Phillip K Allen/ HOU/ECT@ECT cc: Tim Belden/HOU/ECT@ECT Assunto: Materiais da Sessão de Estratégia Ocidental Os gráficos de hoje estão anexados:
UNK:UNK	Há discussões a portas fechadas antes da reunião? Existe a possibilidade de um anúncio surpresa de algum tipo de preço fixo de gás ou limite de energia quando a reunião aberta finalmente acontecer?
